,Comp,Height,Points,Salary
8085,9.0,75.0,49.0,0.0
8086,7.0,74.0,40.0,0.0
8087,9.0,74.0,54.0,372667.0
8088,9.0,73.0,39.0,0.0
8089,9.0,75.0,39.0,0.0
8090,9.0,75.0,45.0,0.0
8091,9.0,79.0,61.0,0.0
8092,7.0,77.0,31.0,0.0
8093,7.0,77.0,46.0,0.0
8094,10.0,77.0,56.0,947240.0
8095,7.0,76.0,48.0,0.0
8096,7.0,75.0,42.0,0.0
8097,8.0,76.0,37.0,0.0
8098,9.0,73.0,40.0,0.0
8099,10.0,79.0,30.0,0.0
8100,9.0,77.0,41.0,0.0
8101,9.0,72.0,22.0,0.0
8102,7.0,77.0,37.0,0.0
8103,8.0,78.0,37.0,0.0
8104,10.0,72.0,40.0,0.0
8105,7.0,78.0,42.0,0.0
8106,7.0,76.0,41.0,0.0
8107,7.0,75.0,50.0,0.0
8108,8.0,79.0,24.0,0.0
8109,8.0,72.0,43.0,0.0
8110,10.0,76.0,41.0,0.0
8111,10.0,74.0,34.0,0.0
8112,9.0,75.0,41.0,0.0
8113,7.0,75.0,31.0,0.0
8114,10.0,78.0,36.0,0.0
8115,10.0,75.0,18.0,0.0
8116,7.0,79.0,37.0,0.0
8117,7.0,77.0,43.0,0.0
8118,7.0,77.0,32.0,0.0
8119,8.0,78.0,23.0,0.0
8120,9.0,76.0,46.0,0.0
8121,8.0,75.0,38.0,0.0
8122,7.0,75.0,39.0,0.0
8123,8.0,75.0,36.0,0.0
8124,9.0,77.0,44.0,0.0
8125,7.0,78.0,26.0,0.0
8126,10.0,76.0,48.0,699510.0
8127,8.0,78.0,35.0,0.0
8128,9.0,78.0,47.0,0.0
8129,7.0,75.0,44.0,0.0
8130,7.0,73.0,37.0,0.0
8131,8.0,73.0,65.0,0.0
8132,9.0,79.0,34.0,0.0
8133,9.0,78.0,52.0,419232.0
8134,10.0,79.0,33.0,0.0
8135,9.0,78.0,58.0,525386.0
8136,8.0,75.0,23.0,0.0
8137,9.0,77.0,42.0,0.0
8138,10.0,80.0,39.0,990121.0
8139,9.0,77.0,32.0,0.0
8140,9.0,77.0,32.0,0.0
8141,8.0,75.0,44.0,0.0
8142,9.0,74.0,36.0,0.0
8143,10.0,73.0,15.0,0.0
8144,8.0,74.0,46.0,0.0
8145,9.0,72.0,44.0,0.0
8146,9.0,76.0,36.0,0.0
8147,9.0,75.0,47.0,0.0
8148,9.0,77.0,37.0,0.0
8149,8.0,76.0,45.0,0.0
8150,8.0,71.0,61.0,0.0
8151,8.0,76.0,60.0,299529.0
8152,8.0,75.0,41.0,0.0
8153,9.0,76.0,42.0,0.0
8154,8.0,75.0,40.0,0.0
8155,9.0,76.0,35.0,0.0
8156,10.0,76.0,40.0,0.0
8157,8.0,74.0,30.0,0.0
8158,8.0,79.0,18.0,0.0
8159,7.0,72.0,32.0,0.0
8160,10.0,80.0,53.0,1181167.0
8161,7.0,77.0,46.0,0.0
8162,8.0,77.0,19.0,0.0
8163,9.0,75.0,38.0,0.0
8164,7.0,76.0,40.0,0.0
8165,9.0,71.0,31.0,0.0
8166,9.0,73.0,43.0,0.0
8167,10.0,76.0,48.0,0.0
8168,7.0,76.0,26.0,0.0
8169,10.0,75.0,36.0,0.0
8170,8.0,77.0,47.0,0.0
8171,7.0,79.0,35.0,0.0
8172,10.0,77.0,37.0,0.0
8173,9.0,77.0,31.0,0.0
8174,8.0,75.0,33.0,0.0
8175,9.0,76.0,48.0,0.0
8176,8.0,76.0,49.0,0.0
8177,9.0,74.0,45.0,0.0
8178,7.0,75.0,43.0,0.0
8179,9.0,76.0,52.0,0.0
8180,8.0,77.0,36.0,0.0
8181,8.0,79.0,43.0,0.0
8182,10.0,75.0,44.0,0.0
8183,8.0,78.0,53.0,0.0
8184,8.0,76.0,29.0,0.0
8185,10.0,77.0,35.0,0.0
8186,8.0,74.0,46.0,0.0
8187,7.0,77.0,45.0,0.0
8188,8.0,77.0,54.0,0.0
8189,9.0,74.0,55.0,0.0
8190,8.0,77.0,44.0,0.0
8191,8.0,74.0,23.0,0.0
8192,8.0,77.0,39.0,0.0
8193,7.0,74.0,48.0,0.0
8194,7.0,75.0,42.0,0.0
8195,7.0,78.0,31.0,0.0
8196,9.0,76.0,39.0,0.0
8197,8.0,78.0,15.0,0.0
8198,9.0,75.0,34.0,0.0
8199,8.0,73.0,31.0,0.0
8200,7.0,73.0,45.0,0.0
8201,8.0,78.0,36.0,0.0
8202,7.0,74.0,33.0,0.0
8203,8.0,77.0,42.0,0.0
8204,8.0,77.0,44.0,0.0
8205,8.0,76.0,50.0,0.0
8206,7.0,76.0,30.0,0.0
8207,8.0,78.0,45.0,0.0
8208,9.0,77.0,36.0,0.0
8209,9.0,74.0,43.0,0.0
8210,7.0,75.0,37.0,0.0
8211,8.0,77.0,30.0,0.0
8212,8.0,78.0,24.0,0.0
8213,7.0,76.0,55.0,0.0
8214,8.0,78.0,47.0,0.0
8215,8.0,76.0,21.0,0.0
8216,8.0,77.0,41.0,0.0
8217,9.0,78.0,22.0,0.0
8218,10.0,72.0,27.0,0.0
8219,10.0,76.0,30.0,0.0
8220,10.0,74.0,59.0,0.0
8221,10.0,77.0,23.0,0.0
8222,9.0,78.0,37.0,0.0
8223,8.0,74.0,30.0,0.0
8224,8.0,76.0,61.0,0.0
8225,9.0,74.0,36.0,0.0
8226,8.0,79.0,46.0,0.0
8227,9.0,80.0,46.0,0.0
8228,8.0,72.0,49.0,0.0
8229,8.0,79.0,45.0,0.0
8230,9.0,76.0,44.0,0.0
8231,8.0,76.0,31.0,0.0
8232,7.0,80.0,39.0,0.0
8233,8.0,76.0,47.0,0.0
8234,9.0,73.0,55.0,0.0
8235,8.0,79.0,30.0,0.0
8236,9.0,78.0,42.0,0.0
8237,7.0,75.0,41.0,0.0
8238,8.0,74.0,57.0,0.0
8239,10.0,75.0,34.0,0.0
8240,8.0,74.0,45.0,0.0
8241,9.0,76.0,41.0,0.0
8242,9.0,76.0,41.0,0.0
8243,9.0,77.0,59.0,646810.0
8244,10.0,81.0,50.0,851642.0
8245,8.0,74.0,22.0,0.0
8246,10.0,74.0,50.0,0.0
8247,8.0,73.0,28.0,0.0
8248,9.0,77.0,38.0,0.0
8249,7.0,75.0,31.0,0.0
8250,7.0,77.0,46.0,0.0
8251,9.0,77.0,32.0,0.0
8252,8.0,73.0,42.0,0.0
8253,9.0,73.0,53.0,0.0
8254,8.0,75.0,53.0,0.0
8255,9.0,78.0,43.0,0.0
8256,9.0,75.0,47.0,0.0
8257,9.0,75.0,45.0,0.0
8258,8.0,75.0,40.0,0.0
8259,8.0,74.0,46.0,0.0
8260,8.0,74.0,40.0,0.0
8261,9.0,75.0,39.0,0.0
8262,7.0,76.0,35.0,0.0
8263,9.0,74.0,72.0,632116.0
8264,7.0,77.0,46.0,0.0
8265,10.0,76.0,43.0,0.0
8266,9.0,74.0,42.0,0.0
8267,9.0,78.0,31.0,0.0
8268,9.0,77.0,32.0,0.0
8269,10.0,78.0,33.0,592901.0
8270,8.0,77.0,24.0,0.0
8271,7.0,73.0,48.0,0.0
8272,7.0,74.0,45.0,0.0
8273,9.0,77.0,29.0,0.0
8274,10.0,76.0,68.0,698028.0
8275,8.0,73.0,36.0,0.0
8276,10.0,77.0,51.0,694765.0
8277,10.0,77.0,30.0,0.0
8278,8.0,75.0,42.0,0.0
8279,8.0,78.0,30.0,0.0
8280,7.0,77.0,66.0,0.0
8281,10.0,75.0,55.0,486845.0
8282,7.0,79.0,41.0,0.0
8283,8.0,77.0,46.0,0.0
8284,10.0,78.0,23.0,0.0
8285,7.0,77.0,37.0,0.0
8286,9.0,75.0,32.0,0.0
8287,9.0,78.0,45.0,0.0
8288,9.0,75.0,39.0,0.0
8289,9.0,74.0,39.0,0.0
8290,9.0,75.0,40.0,0.0
8291,8.0,76.0,56.0,0.0
8292,8.0,80.0,54.0,0.0
8293,10.0,77.0,42.0,0.0
8294,10.0,74.0,46.0,0.0
8295,7.0,76.0,26.0,0.0
8296,7.0,76.0,43.0,0.0
8297,7.0,77.0,45.0,0.0
8298,10.0,78.0,32.0,0.0
8299,9.0,74.0,40.0,0.0
8300,7.0,75.0,35.0,0.0
8301,8.0,80.0,55.0,0.0
8302,10.0,77.0,50.0,742294.0
8303,8.0,74.0,44.0,0.0
8304,8.0,78.0,28.0,0.0
8305,8.0,75.0,41.0,0.0
8306,9.0,75.0,59.0,434363.0
8307,9.0,75.0,51.0,0.0
8308,9.0,74.0,34.0,0.0
8309,8.0,79.0,55.0,0.0
8310,9.0,77.0,48.0,0.0
8311,9.0,77.0,45.0,0.0
8312,8.0,79.0,33.0,0.0
8313,9.0,73.0,55.0,0.0
8314,9.0,74.0,36.0,0.0
8315,9.0,79.0,47.0,0.0
8316,9.0,76.0,39.0,0.0
8317,8.0,78.0,24.0,0.0
8318,9.0,76.0,42.0,0.0
8319,9.0,75.0,44.0,0.0
8320,8.0,73.0,45.0,0.0
8321,8.0,73.0,54.0,0.0
8322,8.0,80.0,31.0,0.0
8323,10.0,78.0,62.0,0.0
8324,9.0,78.0,31.0,0.0
8325,8.0,74.0,45.0,0.0
8326,8.0,78.0,35.0,0.0
8327,9.0,76.0,53.0,0.0
8328,8.0,73.0,29.0,0.0
8329,9.0,77.0,44.0,466315.0
8330,8.0,80.0,42.0,0.0
8331,9.0,78.0,33.0,0.0
8332,9.0,77.0,41.0,0.0
8333,9.0,80.0,42.0,536590.0
8334,8.0,78.0,33.0,0.0
8335,8.0,76.0,31.0,0.0
8336,9.0,76.0,25.0,0.0
8337,9.0,78.0,54.0,0.0
8338,7.0,73.0,43.0,0.0
8339,8.0,78.0,39.0,0.0
8340,9.0,75.0,44.0,0.0
8341,9.0,74.0,33.0,0.0
8342,8.0,80.0,33.0,0.0
8343,10.0,76.0,61.0,610142.0
8344,8.0,78.0,43.0,0.0
8345,9.0,73.0,50.0,0.0
8346,9.0,75.0,38.0,0.0
8347,8.0,79.0,32.0,0.0
8348,8.0,78.0,37.0,0.0
8349,10.0,76.0,35.0,0.0
8350,9.0,76.0,42.0,0.0
8351,7.0,73.0,50.0,0.0
8352,8.0,75.0,51.0,0.0
8353,9.0,76.0,55.0,451376.0
8354,9.0,73.0,49.0,0.0
8355,10.0,77.0,38.0,0.0
8356,9.0,78.0,43.0,0.0
8357,10.0,77.0,52.0,718165.0
8358,10.0,74.0,59.0,642165.0
8359,8.0,76.0,37.0,0.0
8360,10.0,76.0,28.0,0.0
8361,8.0,75.0,29.0,0.0
8362,8.0,75.0,42.0,0.0
8363,10.0,79.0,52.0,841746.0
8364,9.0,78.0,38.0,0.0
8365,9.0,77.0,42.0,0.0
8366,7.0,76.0,37.0,0.0
8367,8.0,77.0,37.0,0.0
8368,9.0,79.0,51.0,0.0
8369,10.0,77.0,48.0,695721.0
8370,8.0,76.0,30.0,0.0
8371,7.0,75.0,41.0,0.0
8372,8.0,76.0,53.0,0.0
8373,8.0,76.0,35.0,0.0
8374,8.0,75.0,35.0,0.0
8375,9.0,73.0,31.0,0.0
8376,8.0,75.0,60.0,0.0
8377,9.0,78.0,43.0,0.0
8378,8.0,75.0,29.0,0.0
8379,9.0,76.0,36.0,0.0
8380,10.0,78.0,42.0,0.0
8381,7.0,79.0,35.0,0.0
8382,8.0,75.0,35.0,0.0
8383,7.0,73.0,42.0,0.0
8384,9.0,76.0,46.0,0.0
8385,9.0,80.0,41.0,0.0
8386,8.0,74.0,44.0,0.0
8387,7.0,76.0,44.0,0.0
8388,7.0,74.0,38.0,0.0
8389,8.0,79.0,39.0,0.0
8390,10.0,74.0,44.0,0.0
8391,9.0,72.0,24.0,0.0
8392,9.0,79.0,60.0,407152.0
8393,9.0,76.0,51.0,0.0
8394,8.0,74.0,37.0,0.0
8395,9.0,77.0,57.0,0.0
8396,10.0,78.0,41.0,0.0
8397,9.0,80.0,30.0,0.0
8398,8.0,83.0,41.0,0.0
8399,9.0,76.0,37.0,0.0
8400,9.0,76.0,35.0,0.0
8401,8.0,76.0,42.0,0.0
8402,8.0,77.0,30.0,0.0
8403,7.0,77.0,39.0,0.0
8404,9.0,73.0,44.0,0.0
8405,7.0,71.0,26.0,0.0
8406,9.0,76.0,28.0,0.0
8407,9.0,77.0,42.0,0.0
8408,10.0,75.0,23.0,0.0
8409,10.0,79.0,38.0,672247.0
8410,9.0,75.0,44.0,0.0
8411,9.0,73.0,36.0,0.0
8412,8.0,82.0,18.0,0.0
8413,7.0,76.0,38.0,0.0
8414,9.0,77.0,62.0,535533.0
8415,9.0,78.0,39.0,0.0
8416,8.0,79.0,27.0,0.0
8417,10.0,75.0,39.0,526095.0
8418,8.0,75.0,51.0,0.0
8419,9.0,74.0,30.0,0.0
8420,7.0,78.0,37.0,0.0
8421,8.0,81.0,42.0,0.0
8422,9.0,78.0,34.0,0.0
8423,7.0,77.0,31.0,0.0
8424,9.0,80.0,39.0,0.0
8425,9.0,74.0,55.0,0.0
8426,9.0,77.0,58.0,0.0
8427,9.0,77.0,29.0,0.0
8428,7.0,77.0,41.0,0.0
8429,9.0,76.0,24.0,0.0
8430,9.0,74.0,24.0,0.0
8431,8.0,77.0,36.0,0.0
8432,9.0,79.0,54.0,0.0
8433,8.0,75.0,44.0,0.0
8434,9.0,72.0,27.0,0.0
8435,9.0,77.0,42.0,0.0
8436,9.0,75.0,45.0,0.0
8437,8.0,77.0,39.0,0.0
8438,8.0,72.0,49.0,0.0
8439,8.0,77.0,25.0,0.0
8440,10.0,75.0,50.0,631640.0
8441,7.0,78.0,34.0,0.0
8442,9.0,79.0,34.0,0.0
8443,8.0,71.0,62.0,0.0
8444,9.0,76.0,36.0,0.0
8445,8.0,80.0,52.0,0.0
8446,9.0,78.0,35.0,0.0
8447,9.0,80.0,28.0,0.0
8448,9.0,76.0,31.0,0.0
8449,7.0,80.0,42.0,0.0
8450,9.0,76.0,35.0,0.0
8451,9.0,74.0,59.0,0.0
8452,8.0,76.0,38.0,0.0
8453,8.0,77.0,48.0,0.0
8454,7.0,78.0,43.0,0.0
8455,9.0,76.0,51.0,0.0
8456,9.0,77.0,56.0,521712.0
8457,7.0,78.0,46.0,0.0
8458,8.0,74.0,43.0,0.0
8459,9.0,76.0,26.0,0.0
8460,10.0,73.0,37.0,0.0
8461,8.0,77.0,37.0,0.0
8462,9.0,79.0,27.0,0.0
8463,10.0,77.0,46.0,0.0
8464,7.0,75.0,46.0,0.0
8465,8.0,73.0,49.0,0.0
8466,8.0,81.0,34.0,0.0
8467,8.0,77.0,35.0,0.0
8468,9.0,78.0,46.0,0.0
8469,8.0,76.0,41.0,0.0
8470,9.0,78.0,42.0,0.0
8471,10.0,76.0,34.0,0.0
8472,8.0,76.0,20.0,0.0
8473,7.0,75.0,37.0,0.0
8474,10.0,77.0,44.0,0.0
8475,8.0,77.0,34.0,0.0
8476,8.0,75.0,29.0,0.0
8477,7.0,74.0,41.0,0.0
8478,7.0,78.0,53.0,0.0
8479,9.0,73.0,24.0,0.0
8480,9.0,77.0,25.0,0.0
8481,9.0,75.0,37.0,0.0
8482,9.0,75.0,51.0,0.0
8483,7.0,75.0,31.0,0.0
8484,8.0,75.0,50.0,0.0
8485,7.0,81.0,57.0,0.0
8486,9.0,76.0,44.0,0.0
8487,7.0,77.0,67.0,0.0
8488,8.0,76.0,59.0,0.0
8489,8.0,74.0,54.0,0.0
8490,10.0,75.0,33.0,0.0
8491,10.0,77.0,28.0,0.0
8492,9.0,75.0,61.0,429998.0
8493,9.0,74.0,29.0,0.0
8494,9.0,78.0,36.0,0.0
8495,7.0,75.0,38.0,0.0
8496,10.0,73.0,53.0,441710.0
8497,8.0,74.0,26.0,0.0
8498,10.0,78.0,48.0,534663.0
8499,8.0,77.0,46.0,0.0
8500,10.0,74.0,33.0,0.0
8501,8.0,75.0,19.0,0.0
8502,9.0,73.0,70.0,502956.0
8503,8.0,77.0,32.0,0.0
8504,9.0,78.0,56.0,0.0
8505,9.0,75.0,54.0,556430.0
8506,10.0,77.0,47.0,0.0
8507,9.0,74.0,39.0,0.0
8508,10.0,72.0,44.0,0.0
8509,9.0,79.0,26.0,0.0
8510,8.0,76.0,48.0,0.0
8511,9.0,78.0,19.0,0.0
8512,8.0,74.0,46.0,0.0
8513,8.0,77.0,39.0,0.0
8514,8.0,74.0,45.0,0.0
8515,7.0,78.0,37.0,0.0
8516,9.0,83.0,32.0,0.0
8517,7.0,78.0,29.0,0.0
8518,7.0,80.0,56.0,0.0
8519,8.0,77.0,44.0,0.0
8520,8.0,75.0,43.0,0.0
8521,9.0,77.0,50.0,0.0
8522,8.0,75.0,43.0,0.0
8523,8.0,79.0,51.0,468859.0
8524,9.0,76.0,48.0,0.0
8525,9.0,81.0,40.0,0.0
8526,9.0,78.0,18.0,0.0
8527,9.0,78.0,55.0,471186.0
8528,8.0,73.0,46.0,0.0
8529,8.0,73.0,35.0,0.0
8530,10.0,78.0,25.0,0.0
8531,7.0,72.0,52.0,0.0
8532,9.0,78.0,28.0,0.0
8533,8.0,73.0,52.0,0.0
8534,9.0,79.0,24.0,0.0
8535,9.0,78.0,42.0,370282.0
8536,7.0,73.0,38.0,0.0
8537,9.0,78.0,36.0,0.0
8538,7.0,75.0,52.0,0.0
8539,9.0,76.0,47.0,0.0
8540,9.0,77.0,44.0,0.0
8541,7.0,79.0,47.0,0.0
8542,8.0,77.0,40.0,0.0
8543,7.0,78.0,29.0,0.0
8544,9.0,78.0,32.0,0.0
8545,7.0,74.0,36.0,0.0
8546,9.0,75.0,42.0,0.0
8547,8.0,77.0,35.0,0.0
8548,7.0,75.0,45.0,0.0
8549,8.0,75.0,45.0,0.0
8550,8.0,73.0,36.0,0.0
8551,8.0,75.0,48.0,0.0
8552,7.0,78.0,41.0,0.0
8553,8.0,77.0,40.0,0.0
8554,8.0,81.0,43.0,0.0
8555,8.0,77.0,47.0,0.0
8556,9.0,78.0,40.0,0.0
8557,10.0,76.0,52.0,0.0
8558,8.0,73.0,35.0,0.0
8559,8.0,77.0,33.0,0.0
8560,8.0,78.0,52.0,0.0
8561,8.0,78.0,47.0,0.0
8562,7.0,79.0,32.0,0.0
8563,9.0,72.0,33.0,0.0
8564,7.0,69.0,33.0,0.0
8565,9.0,76.0,30.0,0.0
8566,9.0,75.0,23.0,0.0
8567,8.0,76.0,40.0,0.0
8568,10.0,76.0,40.0,0.0
8569,10.0,77.0,55.0,759409.0
8570,9.0,73.0,36.0,0.0
8571,9.0,76.0,32.0,0.0
8572,8.0,77.0,46.0,0.0
8573,8.0,76.0,17.0,0.0
8574,9.0,77.0,22.0,0.0
8575,8.0,78.0,46.0,0.0
8576,7.0,75.0,29.0,0.0
8577,9.0,76.0,40.0,0.0
8578,8.0,78.0,64.0,0.0
8579,10.0,75.0,43.0,0.0
8580,9.0,75.0,24.0,0.0
8581,8.0,79.0,6.0,0.0
8582,10.0,78.0,38.0,0.0
8583,7.0,74.0,52.0,0.0
8584,8.0,77.0,46.0,0.0
8585,10.0,77.0,40.0,0.0
8586,10.0,77.0,33.0,0.0
8587,9.0,75.0,48.0,0.0
8588,10.0,78.0,60.0,760606.0
8589,8.0,74.0,47.0,0.0
8590,9.0,74.0,37.0,0.0
8591,9.0,78.0,46.0,448160.0
8592,9.0,79.0,20.0,0.0
8593,7.0,79.0,30.0,0.0
8594,8.0,76.0,34.0,0.0
8595,9.0,72.0,14.0,0.0
8596,8.0,79.0,49.0,0.0
8597,8.0,74.0,33.0,0.0
8598,9.0,77.0,58.0,599606.0
8599,8.0,75.0,45.0,0.0
8600,9.0,75.0,29.0,0.0
8601,9.0,73.0,39.0,0.0
8602,9.0,73.0,44.0,0.0
8603,8.0,75.0,50.0,0.0
8604,8.0,75.0,52.0,0.0
8605,9.0,80.0,30.0,0.0
8606,9.0,73.0,30.0,0.0
8607,10.0,76.0,42.0,0.0
8608,9.0,74.0,44.0,0.0
8609,9.0,79.0,35.0,0.0
8610,10.0,78.0,26.0,0.0
8611,8.0,76.0,37.0,0.0
8612,8.0,76.0,42.0,0.0
8613,9.0,75.0,47.0,0.0
8614,9.0,76.0,37.0,0.0
8615,9.0,80.0,47.0,0.0
8616,8.0,80.0,52.0,279518.0
8617,7.0,75.0,34.0,0.0
8618,7.0,77.0,40.0,0.0
8619,7.0,82.0,42.0,0.0
8620,10.0,76.0,30.0,0.0
8621,9.0,78.0,29.0,0.0
8622,7.0,76.0,26.0,0.0
8623,7.0,74.0,52.0,0.0
8624,9.0,73.0,30.0,0.0
8625,9.0,75.0,25.0,0.0
8626,7.0,79.0,39.0,0.0
8627,8.0,76.0,32.0,0.0
8628,10.0,76.0,42.0,0.0
8629,8.0,77.0,33.0,0.0
8630,9.0,77.0,44.0,0.0
8631,8.0,78.0,37.0,224941.0
8632,7.0,78.0,29.0,0.0
8633,7.0,79.0,39.0,0.0
8634,7.0,77.0,57.0,0.0
8635,10.0,79.0,49.0,0.0
8636,7.0,75.0,42.0,0.0
8637,10.0,77.0,42.0,0.0
8638,10.0,78.0,46.0,764848.0
8639,7.0,76.0,35.0,0.0
8640,8.0,74.0,43.0,0.0
8641,8.0,76.0,46.0,0.0
8642,10.0,75.0,34.0,0.0
8643,10.0,78.0,45.0,667239.0
8644,8.0,76.0,42.0,0.0
8645,8.0,74.0,59.0,0.0
8646,9.0,77.0,39.0,0.0
8647,9.0,77.0,34.0,0.0
8648,10.0,78.0,42.0,0.0
8649,7.0,78.0,32.0,0.0
8650,10.0,77.0,48.0,635150.0
8651,8.0,81.0,40.0,0.0
8652,8.0,76.0,39.0,0.0
8653,9.0,75.0,38.0,0.0
8654,8.0,76.0,32.0,0.0
8655,8.0,79.0,24.0,0.0
8656,9.0,75.0,52.0,0.0
8657,7.0,80.0,46.0,0.0
8658,7.0,76.0,49.0,0.0
8659,8.0,75.0,35.0,0.0
8660,10.0,76.0,60.0,0.0
8661,9.0,76.0,38.0,0.0
8662,10.0,75.0,38.0,616803.0
8663,9.0,74.0,49.0,0.0
8664,9.0,75.0,45.0,0.0
8665,9.0,74.0,37.0,0.0
8666,8.0,77.0,37.0,0.0
8667,8.0,71.0,27.0,0.0
8668,8.0,75.0,26.0,0.0
8669,9.0,77.0,43.0,0.0
8670,8.0,74.0,54.0,0.0
8671,7.0,74.0,39.0,0.0
8672,9.0,77.0,51.0,574247.0
8673,7.0,76.0,50.0,0.0
8674,9.0,78.0,43.0,0.0
8675,8.0,77.0,54.0,276005.0
8676,8.0,72.0,51.0,0.0
8677,10.0,73.0,35.0,0.0
8678,7.0,75.0,62.0,0.0
8679,10.0,76.0,48.0,0.0
8680,7.0,79.0,46.0,0.0
8681,8.0,77.0,46.0,0.0
8682,8.0,74.0,42.0,0.0
8683,10.0,78.0,47.0,0.0
8684,8.0,80.0,41.0,0.0
8685,8.0,77.0,48.0,0.0
8686,9.0,77.0,49.0,0.0
8687,8.0,75.0,53.0,0.0
8688,10.0,79.0,49.0,0.0
8689,9.0,77.0,29.0,0.0
8690,7.0,73.0,48.0,0.0
8691,8.0,77.0,46.0,0.0
8692,9.0,77.0,52.0,0.0
8693,8.0,75.0,45.0,0.0
8694,10.0,77.0,47.0,985092.0
8695,9.0,78.0,40.0,0.0
8696,7.0,72.0,51.0,0.0
8697,9.0,76.0,41.0,0.0
8698,9.0,77.0,52.0,0.0
8699,7.0,73.0,33.0,0.0
8700,9.0,75.0,22.0,0.0
8701,9.0,79.0,33.0,0.0
8702,8.0,78.0,16.0,0.0
8703,8.0,73.0,44.0,0.0
8704,7.0,75.0,36.0,0.0
8705,9.0,77.0,49.0,0.0
8706,8.0,74.0,27.0,0.0
8707,7.0,77.0,55.0,0.0
8708,10.0,77.0,35.0,0.0
8709,10.0,77.0,53.0,537019.0
8710,8.0,76.0,37.0,0.0
8711,8.0,77.0,36.0,0.0
8712,8.0,76.0,27.0,0.0
8713,9.0,77.0,38.0,0.0
8714,9.0,76.0,34.0,0.0
8715,9.0,74.0,35.0,0.0
8716,9.0,75.0,37.0,0.0
8717,9.0,78.0,53.0,620191.0
8718,10.0,75.0,40.0,0.0
8719,7.0,75.0,50.0,0.0
8720,9.0,74.0,34.0,0.0
8721,10.0,73.0,53.0,0.0
8722,10.0,78.0,67.0,684563.0
8723,7.0,75.0,65.0,0.0
8724,9.0,75.0,30.0,0.0
8725,7.0,78.0,41.0,0.0
8726,9.0,78.0,47.0,0.0
8727,10.0,72.0,39.0,0.0
8728,8.0,76.0,49.0,0.0
8729,8.0,73.0,35.0,0.0
8730,8.0,75.0,42.0,0.0
8731,8.0,78.0,49.0,0.0
8732,7.0,76.0,35.0,0.0
8733,9.0,77.0,29.0,0.0
8734,8.0,72.0,24.0,0.0
8735,9.0,76.0,36.0,0.0
8736,9.0,72.0,40.0,0.0
8737,7.0,78.0,23.0,0.0
8738,9.0,80.0,43.0,0.0
8739,9.0,80.0,40.0,0.0
8740,9.0,78.0,34.0,0.0
8741,10.0,78.0,37.0,0.0
8742,7.0,72.0,30.0,0.0
8743,9.0,74.0,65.0,0.0
8744,8.0,78.0,38.0,0.0
8745,10.0,75.0,52.0,535842.0
8746,8.0,77.0,38.0,0.0
8747,7.0,74.0,55.0,0.0
8748,7.0,75.0,34.0,0.0
8749,9.0,78.0,44.0,0.0
8750,8.0,74.0,35.0,0.0
8751,8.0,76.0,44.0,0.0
8752,8.0,76.0,52.0,0.0
8753,8.0,77.0,41.0,0.0
8754,10.0,78.0,40.0,0.0
8755,9.0,78.0,44.0,0.0
8756,7.0,74.0,44.0,0.0
8757,8.0,76.0,35.0,0.0
8758,8.0,77.0,31.0,0.0
8759,10.0,76.0,42.0,0.0
8760,9.0,78.0,40.0,0.0
8761,10.0,78.0,37.0,0.0
8762,8.0,77.0,55.0,0.0
8763,9.0,75.0,34.0,0.0
8764,8.0,75.0,37.0,0.0
8765,9.0,77.0,46.0,0.0
8766,10.0,73.0,43.0,0.0
8767,7.0,75.0,38.0,0.0
8768,8.0,76.0,25.0,0.0
8769,7.0,74.0,31.0,0.0
8770,9.0,76.0,41.0,0.0
8771,9.0,72.0,35.0,0.0
8772,10.0,76.0,26.0,0.0
8773,9.0,78.0,43.0,0.0
8774,9.0,79.0,57.0,0.0
8775,8.0,75.0,42.0,0.0
8776,7.0,76.0,28.0,0.0
8777,9.0,81.0,18.0,0.0
8778,7.0,74.0,36.0,0.0
8779,9.0,73.0,50.0,0.0
8780,8.0,76.0,59.0,322684.0
8781,10.0,80.0,34.0,0.0
8782,9.0,76.0,46.0,0.0
8783,7.0,77.0,26.0,0.0
8784,9.0,76.0,43.0,0.0
8785,8.0,78.0,38.0,0.0
8786,8.0,73.0,41.0,0.0
8787,8.0,73.0,21.0,0.0
8788,9.0,76.0,38.0,0.0
8789,8.0,74.0,42.0,0.0
8790,7.0,76.0,39.0,0.0
8791,9.0,81.0,49.0,0.0
8792,8.0,75.0,61.0,0.0
8793,10.0,76.0,55.0,546517.0
8794,8.0,78.0,40.0,0.0
8795,9.0,77.0,50.0,0.0
8796,8.0,76.0,39.0,0.0
8797,9.0,75.0,49.0,0.0
8798,9.0,79.0,47.0,0.0
8799,8.0,76.0,42.0,0.0
8800,8.0,78.0,45.0,0.0
8801,10.0,77.0,41.0,0.0
8802,8.0,77.0,42.0,0.0
8803,8.0,74.0,36.0,0.0
8804,9.0,72.0,35.0,0.0
8805,7.0,76.0,48.0,0.0
8806,7.0,76.0,37.0,0.0
8807,9.0,80.0,42.0,0.0
8808,9.0,77.0,27.0,0.0
8809,9.0,76.0,35.0,0.0
8810,9.0,76.0,49.0,0.0
8811,7.0,76.0,46.0,0.0
8812,7.0,79.0,53.0,0.0
8813,9.0,77.0,33.0,0.0
8814,9.0,75.0,32.0,0.0
8815,8.0,75.0,32.0,0.0
8816,8.0,70.0,37.0,0.0
